Age,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Gender_Male,Department_Finance,Department_HR,Department_IT,Department_Marketing,Department_Operations,Department_Sales,JobRole_Business Development Executive,JobRole_Data Analyst,JobRole_Data Scientist,JobRole_Digital Marketing Manager,JobRole_Finance Manager,JobRole_Financial Analyst,JobRole_HR Executive,JobRole_Marketing Executive,JobRole_Operations Executive,JobRole_Operations Manager,JobRole_Recruiter,JobRole_SEO Specialist,JobRole_Sales Executive,JobRole_Sales Manager,JobRole_Software Engineer,JobRole_Support Executive,JobRole_System Administrator
46,1,12.0,4.0,4.0,3.0,4,1.5,0,37,2.0,76335.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
48,4,20.0,3.0,2.0,3.0,4,1.5,0,24,7.0,174430.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,2,20.0,1.0,0.0,3.0,4,2.0,0,7,2.0,138585.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,4.0,1.0,0.0,3.0,3,3.0,0,8,3.0,56391.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,2,9.0,9.0,0.0,3.0,4,3.0,0,33,9.0,76554.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22,3,0.0,0.0,0.0,3.0,4,3.0,1,25,6.0,35234.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,1,5.0,1.0,1.0,2.0,4,2.0,1,1,2.0,50372.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,3,7.0,0.0,0.0,3.0,3,4.0,0,3,3.0,88019.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27,1,2.0,1.0,1.0,2.0,3,3.0,0,40,7.0,36593.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,1,0.0,0.0,0.0,2.0,4,3.0,0,28,3.0,31823.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,1,12.0,4.0,2.0,5.0,3,1.5,0,33,8.0,70202.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,4,0.0,0.0,0.0,4.0,3,2.0,0,1,3.0,40553.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
58,1,19.0,12.0,5.0,4.0,3,3.0,1,38,3.0,112042.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
55,1,7.0,0.0,0.0,3.0,3,2.0,1,27,4.0,58510.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2,9.0,0.0,0.0,5.0,3,3.0,0,38,0.0,85878.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,4,8.0,0.0,0.0,4.0,1,4.0,1,35,6.0,101428.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,2,2.0,1.0,0.0,4.0,4,3.0,0,10,8.0,45370.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48,2,10.0,8.0,2.0,3.0,3,3.0,0,12,8.0,83422.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,1,8.0,0.0,0.0,5.0,3,3.0,0,10,0.0,66294.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,2,24.0,4.0,0.0,5.0,2,4.0,0,34,5.0,170349.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,10.0,8.0,7.5,5.0,1,5.0,0,24,2.0,108411.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
59,3,34.5,17.5,7.5,2.0,2,4.0,1,28,3.0,227479.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,2,6.0,0.0,0.0,3.0,3,3.0,0,22,7.0,63887.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
46,2,20.0,16.0,7.5,3.0,1,3.0,0,16,3.0,143695.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,1,13.0,7.0,3.0,3.0,4,3.0,1,13,7.0,87285.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
37,2,6.0,0.0,0.0,5.0,2,5.0,1,36,3.0,75998.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
33,1,7.0,6.0,0.0,1.5,2,1.5,1,36,8.0,54666.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,3,7.0,7.0,2.0,1.5,2,5.0,1,23,5.0,89955.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,5,0.0,0.0,0.0,3.0,1,4.0,0,14,0.0,51074.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,5,1.0,0.0,0.0,2.0,4,4.0,0,32,9.0,65818.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,4,3.0,3.0,1.0,2.0,4,1.5,0,3,1.0,57118.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,0.0,0.0,0.0,3.0,3,4.0,0,27,5.0,76615.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
38,3,11.0,4.0,3.0,4.0,2,3.0,0,19,9.0,107148.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56,2,34.0,17.5,4.0,1.5,2,2.0,1,22,6.0,215889.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
42,3,12.0,5.0,0.0,3.0,3,3.0,0,1,2.0,113272.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
54,2,30.0,17.5,7.5,3.0,4,5.0,0,5,0.0,196960.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,2,5.0,0.0,0.0,2.0,2,3.0,0,33,7.0,58999.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,22.0,0.0,0.0,4.0,3,3.0,0,19,9.0,178131.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,2,3.0,3.0,3.0,4.0,3,2.0,0,36,10.0,42077.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
57,2,15.0,9.0,6.0,4.0,2,4.0,1,6,10.0,114173.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,4,4.0,1.0,0.0,4.0,3,4.0,0,15,9.0,76491.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46,1,10.0,2.0,1.0,1.5,1,4.0,0,36,6.0,79781.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
54,2,32.0,17.5,7.5,5.0,4,3.0,1,33,9.0,201589.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,4,1.0,1.0,0.0,5.0,2,3.0,0,24,7.0,53362.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
57,3,28.0,10.0,4.0,5.0,3,3.0,0,27,0.0,215171.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,2,31.0,17.5,4.0,1.5,1,3.0,1,11,2.0,198314.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
42,2,6.0,1.0,1.0,5.0,4,5.0,0,23,1.0,75454.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
41,2,11.0,1.0,0.0,5.0,2,3.0,1,33,0.0,89719.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,2.0,0.0,0.0,5.0,4,3.0,0,29,4.0,52601.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,3,1.0,1.0,1.0,1.5,4,3.0,1,31,2.0,41033.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,1.0,0.0,0.0,3.0,4,4.0,0,1,5.0,76615.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
50,1,15.0,11.0,7.5,5.0,3,2.0,1,34,7.0,94997.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,1,9.0,3.0,2.0,4.0,3,3.0,1,18,5.0,63029.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50,5,7.0,4.0,0.0,4.0,3,4.0,1,18,9.0,110323.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
51,2,8.0,0.0,0.0,5.0,2,3.0,0,6,8.0,79756.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
44,3,8.0,0.0,0.0,3.0,3,4.0,0,40,8.0,96262.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
29,1,1.0,1.0,1.0,4.0,2,2.0,0,1,10.0,27568.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,3,0.0,0.0,0.0,3.0,4,4.0,0,30,5.0,44507.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
51,4,12.0,11.0,0.0,5.0,1,2.0,0,4,1.0,126295.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,34.5,17.5,7.5,1.5,3,1.5,1,32,8.0,227479.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,1,24.0,17.0,1.0,3.0,3,5.0,0,10,1.0,141053.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,3,23.0,2.0,2.0,4.0,3,3.0,1,5,2.0,180372.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
44,3,11.0,10.0,1.0,4.0,3,3.0,0,9,5.0,103813.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2,16.0,3.0,0.0,4.0,2,3.0,0,5,1.0,117844.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,4,1.0,0.0,0.0,5.0,3,4.0,0,11,4.0,50835.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3,0.0,0.0,0.0,5.0,2,3.0,1,35,1.0,37934.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,4,12.0,1.0,1.0,1.5,4,5.0,0,27,3.0,140819.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48,3,17.0,4.0,1.0,3.0,4,5.0,1,4,10.0,157609.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31,1,7.0,5.0,4.0,1.5,4,4.0,1,10,10.0,63945.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24,2,2.0,1.0,0.0,3.0,1,3.0,1,39,2.0,44802.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
35,2,0.0,0.0,0.0,3.0,2,3.0,0,33,4.0,27437.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26,4,3.0,2.0,2.0,5.0,2,4.0,0,38,5.0,74424.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,3,9.0,0.0,0.0,5.0,1,2.0,1,8,6.0,89075.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
58,3,11.0,10.0,7.5,2.0,2,3.0,1,24,9.0,106185.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,2,0.0,0.0,0.0,1.5,3,2.0,0,39,7.0,32510.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35,2,4.0,3.0,1.0,4.0,2,2.0,0,33,8.0,227479.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,3,8.0,5.0,1.0,3.0,3,2.0,1,19,3.0,85744.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,2,6.0,4.0,1.0,3.0,4,3.0,1,2,3.0,60841.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,2,7.0,7.0,3.0,5.0,3,4.0,0,11,6.0,73515.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,3,3.0,1.0,0.0,5.0,3,3.0,0,35,9.0,53094.0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,1,2.0,1.0,1.0,3.0,3,3.0,0,17,9.0,33869.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,2,24.0,1.0,0.0,5.0,3,2.0,0,3,10.0,157076.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2,0.0,0.0,0.0,3.0,2,3.0,1,22,8.0,31121.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,1,12.0,0.0,0.0,4.0,3,3.0,1,35,10.0,81690.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
40,5,4.0,0.0,0.0,3.0,3,4.0,1,21,1.0,87218.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2,15.0,5.0,1.0,2.0,4,5.0,1,25,10.0,115834.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
40,1,10.0,0.0,0.0,5.0,4,2.0,0,39,5.0,67140.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
32,2,5.0,5.0,4.0,3.0,3,3.0,0,2,9.0,63038.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21,3,0.0,0.0,0.0,4.0,3,3.0,0,1,9.0,40999.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,2,4.0,0.0,0.0,3.0,2,5.0,1,7,7.0,57199.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,3,12.0,11.0,7.5,1.5,4,4.0,0,20,4.0,113933.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,2,27.0,14.0,6.0,3.0,3,5.0,0,6,5.0,76615.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
57,1,24.0,17.5,7.5,3.0,2,3.0,1,36,7.0,138247.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2,2.0,2.0,0.0,4.0,2,5.0,0,21,0.0,50488.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
56,4,34.0,17.5,7.5,3.0,2,2.0,1,35,5.0,227479.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33,4,6.0,1.0,1.0,4.0,4,2.0,1,36,9.0,82690.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23,1,0.0,0.0,0.0,4.0,2,5.0,0,8,8.0,29111.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
53,2,5.0,4.0,0.0,4.0,3,5.0,0,4,5.0,71315.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
26,4,2.0,1.0,1.0,3.0,3,2.0,1,16,6.0,56135.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,2,6.0,6.0,3.0,5.0,3,2.0,1,3,3.0,59116.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2,0.0,0.0,0.0,3.0,4,1.5,0,7,5.0,76615.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
43,1,17.0,11.0,2.0,3.0,4,2.0,0,2,0.0,97603.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30,4,5.0,5.0,0.0,2.0,3,3.0,0,1,8.0,227479.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22,2,0.0,0.0,0.0,3.0,1,5.0,1,1,5.0,76615.5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,4,7.0,6.0,6.0,1.5,3,4.0,1,38,2.0,99990.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,3,16.0,8.0,5.0,4.0,3,4.0,1,7,3.0,147400.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,2,0.0,0.0,0.0,2.0,3,4.0,1,24,9.0,33921.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
40,4,0.0,0.0,0.0,3.0,3,3.0,1,5,5.0,42934.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2,0.0,0.0,0.0,4.0,2,4.0,1,21,5.0,34373.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,2,16.0,12.0,7.5,3.0,3,3.0,0,28,8.0,120554.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
29,3,1.0,0.0,0.0,2.0,2,3.0,1,18,3.0,39936.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37,3,11.0,4.0,3.0,2.0,4,3.0,0,24,4.0,111877.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,4,7.0,4.0,4.0,4.0,3,3.0,1,32,4.0,97628.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,2,7.0,5.0,3.0,2.0,3,4.0,0,33,2.0,75507.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
35,3,6.0,4.0,4.0,3.0,1,5.0,1,10,1.0,84312.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
44,3,9.0,9.0,5.0,3.0,3,3.0,0,9,7.0,99089.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
58,1,28.0,15.0,7.5,4.0,3,4.0,1,33,9.0,154822.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55,2,19.0,6.0,2.0,4.0,2,2.0,0,33,8.0,132553.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
50,2,15.0,3.0,3.0,5.0,4,4.0,0,7,9.0,112804.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51,2,16.0,10.0,2.0,1.5,3,3.0,0,4,10.0,114875.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,5,3.0,3.0,3.0,3.0,3,1.5,1,28,8.0,66705.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,3,2.0,1.0,1.0,3.0,3,3.0,0,23,4.0,49852.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
31,3,7.0,5.0,4.0,2.0,3,4.0,0,32,10.0,227479.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,5,7.0,6.0,3.0,3.0,3,2.0,1,16,8.0,102328.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
54,2,7.0,6.0,5.0,3.0,3,5.0,0,10,3.0,74453.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
32,4,5.0,0.0,0.0,3.0,3,2.0,0,14,1.0,71820.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,28.0,12.0,0.0,4.0,3,5.0,0,39,2.0,188328.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
55,2,25.0,10.0,3.0,3.0,2,4.0,0,36,5.0,76615.5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,2,0.0,0.0,0.0,4.0,2,3.0,0,34,4.0,35377.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60,4,30.0,17.5,7.5,3.0,1,3.0,0,24,0.0,227479.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
42,2,11.0,2.0,1.0,3.0,3,4.0,0,18,10.0,97627.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
49,2,27.0,8.0,7.5,3.0,3,4.0,0,16,0.0,185212.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,3,3.0,1.0,1.0,1.5,4,4.0,0,37,10.0,56126.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,2,6.0,5.0,2.0,1.5,2,3.0,0,25,10.0,62137.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
57,3,16.0,10.0,3.0,3.0,4,3.0,0,8,6.0,134555.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34,2,8.0,2.0,2.0,5.0,3,5.0,1,24,1.0,79297.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50,3,6.0,2.0,1.0,4.0,4,3.0,0,20,7.0,80072.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
55,2,11.0,4.0,2.0,1.5,3,3.0,1,30,5.0,88778.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41,1,6.0,5.0,0.0,5.0,3,3.0,1,20,3.0,50529.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57,2,17.0,16.0,3.0,4.0,1,4.0,1,18,8.0,125462.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
25,2,2.0,2.0,1.0,4.0,2,4.0,0,4,9.0,48233.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
39,2,5.0,3.0,1.0,5.0,1,3.0,1,36,7.0,61845.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
34,2,9.0,4.0,4.0,3.0,3,2.0,0,6,9.0,76684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,2,11.0,9.0,1.0,3.0,3,1.5,0,3,5.0,76615.5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24,1,2.0,0.0,0.0,3.0,4,3.0,1,18,2.0,32201.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,3,19.0,3.0,1.0,3.0,3,3.0,1,40,3.0,159631.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
45,4,2.0,2.0,1.0,3.0,4,5.0,0,18,8.0,72013.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
38,2,1.0,1.0,1.0,4.0,2,3.0,0,23,8.0,33559.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,34.5,16.0,7.5,5.0,2,3.0,0,35,4.0,227479.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
28,3,5.0,4.0,1.0,5.0,3,5.0,0,6,8.0,77861.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
59,2,4.0,1.0,0.0,5.0,3,3.0,0,26,5.0,53289.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3,17.0,0.0,0.0,5.0,3,3.0,0,21,7.0,145346.0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2,7.0,3.0,1.0,5.0,4,2.0,0,24,10.0,71280.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
