EmployeeID,Age,Gender,Department,JobRole,EducationLevel,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,JobSatisfaction,WorkLifeBalance,PerformanceRating,OverTime,DistanceFromHome,TrainingTimesLastYear,MonthlyIncome,Attrition,Comments,Temp_Code,Extra_Salary_Text
EMP2127,31,Female,IT,System Administrator,Master's,6,0,0,1,4,2,Yes,16,1,76393,No,,999X,Thirty Thousand
EMP2128,22,Male,Marketing,SEO Specialist,,0,0,0,,2,3,No,25,,,No,,,Not Available
EMP2129,23,Female,Sales,Business Development Executive,Diploma,1,1,1,4,4,4,Yes,25,5,29651,No,,B202,Not Available
EMP2130,43,Female,HR,Recruiter,Bachelor's,4,4,4,2,4,3,Yes,30,6,50785,Yes,Pending,,45000
EMP2131,32,Female,Operations,Operations Executive,Bachelor's,3,3,0,3,3,3,No,14,0,49842,Yes,,,45000
EMP2132,40,Male,Operations,Operations Executive,Bachelor's,3,2,0,4,4,5,Yes,22,0,58945,No,,,Not Available
EMP2133,25,Female,Finance,Financial Analyst,Bachelor's,1,0,0,3,3,3,No,28,1,39156,No,,B202,45000
EMP2134,57,male,HR,HR Executive,Master's,20,6,3,3,4,4,Yes,30,10,170310,No,,,45000
EMP2135,58,Male,Finance,Financial Analyst,Bachelor's,12,7,1,3,3,2,No,19,1,95445,No,Good,??,45000
EMP2136,50,Male,Sales,Sales Executive,Bachelor's,21,21,15,4,1,4,Yes,38,4,147860,Yes,,A101,45000
EMP2137,29,Female,Customer Support,Support Executive,Bachelor's,4,4,2,5,4,4,No,20,0,54436,No,Pending,B202,Not Available
EMP2138,54,F,IT,Software Engineer,PhD,24,22,14,4,3,3,Yes,35,10,247589,Yes,,999X,45000
EMP2139,55,Female,HR,HR Executive,PhD,25,17,11,1,3,1,No,22,1,244567,Yes,,A101,45000
EMP2140,42,Female,HR,Recruiter,,6,4,4,,3,3,Yes,15,,,No,Check Later,??,Not Available
EMP2141,44,Female,HR,HR Executive,Bachelor's,19,6,1,5,2,1,No,11,2,129078,Yes,Pending,999X,45000
EMP2142,37,Female,Finance,Finance Manager,Diploma,0,0,0,1,3,1,Yes,34,3,18000,Yes,Check Later,A101,Thirty Thousand
EMP2143,30,Male,Sales,Sales Manager,Bachelor's,7,0,0,5,4,4,Yes,24,0,78127,No,Check Later,??,
EMP2144,50,Female,HR,HR Executive,Bachelor's,3,0,0,5,1,2,Yes,6,4,41548,No,N/A,B202,Thirty Thousand
EMP2145,43,M,Customer Support,Support Executive,Bachelor's,16,16,1,1,2,2,No,17,3,119176,No,Pending,??,Not Available
EMP2146,52,Female,HR,HR Executive,Master's,20,7,6,5,1,4,No,28,7,168163,Yes,,B202,45000
EMP2147,37,M,Operations,Operations Executive,MBA,13,3,0,3,3,2,No,31,2,136612,No,,,Thirty Thousand
EMP2148,37,male,IT,Software Engineer,MBA,15,3,2,5,3,3,Yes,36,9,151904,Yes,,A101,Thirty Thousand
EMP2149,34,Male,Operations,Operations Executive,Bachelor's,7,1,0,3,4,2,No,9,0,68004,No,Check Later,,
EMP2150,29,M,Operations,Operations Executive,Master's,3,0,0,3,4,3,No,10,9,58388,No,Pending,999X,45000
EMP2151,60,Male,IT,Software Engineer,Bachelor's,28,0,0,4,3,4,Yes,21,4,185851,No,,,45000
EMP2152,22,Female,Customer Support,Support Executive,Diploma,0,0,0,4,2,4,No,34,0,27063,No,Pending,,Not Available
EMP2153,45,Male,Sales,Business Development Executive,Master's,7,0,0,1,4,3,No,31,10,78920,No,Check Later,A101,Thirty Thousand
EMP2154,59,Male,Operations,Operations Manager,Diploma,23,4,0,4,4,2,Yes,29,4,127257,No,N/A,,Not Available
EMP2155,29,Female,Sales,Sales Manager,Bachelor's,2,1,1,2,3,2,Yes,11,8,40523,Yes,,??,45000
EMP2156,42,Male,Operations,Operations Manager,Bachelor's,18,1,0,3,3,3,Yes,33,4,131953,No,Good,,Not Available
EMP2157,24,Female,Marketing,Digital Marketing Manager,Master's,0,0,0,3,4,5,No,1,1,50342,No,Check Later,,Thirty Thousand
EMP2158,46,Female,IT,Data Scientist,Master's,1,1,0,3,3,3,Yes,21,1,47316,No,Pending,??,
EMP2159,49,Male,Operations,Operations Manager,Bachelor's,14,9,9,3,3,3,Yes,23,9,111209,Yes,Pending,B202,Thirty Thousand
EMP2160,54,Male,Marketing,Marketing Executive,MBA,21,0,0,2,3,2,Yes,9,8,185169,No,,A101,Not Available
EMP2161,43,Female,Finance,Finance Manager,Bachelor's,9,3,2,2,1,4,Yes,1,4,84712,Yes,Pending,A101,Not Available
EMP2162,57,Male,Marketing,Digital Marketing Manager,Bachelor's,17,6,2,1,3,4,Yes,21,10,124155,Yes,Check Later,B202,45000
EMP2163,31,male,HR,HR Executive,Master's,5,5,5,3,3,4,No,22,7,76556,No,,,Thirty Thousand
EMP2164,26,Female,Operations,Operations Executive,Master's,0,0,0,5,2,5,Yes,4,9,50984,No,,??,45000
EMP2165,38,female,Marketing,Marketing Executive,PhD,12,9,5,2,1,3,No,1,3,141630,No,Good,??,
EMP2166,41,Female,Sales,Sales Manager,Bachelor's,0,0,0,5,2,2,No,10,1,28931,No,Good,B202,
EMP2167,56,Female,Finance,Finance Manager,Master's,4,0,0,4,3,3,No,15,3,63401,No,Pending,??,
EMP2168,58,Female,Customer Support,Support Executive,Master's,25,0,0,4,4,4,No,36,10,203563,No,Check Later,999X,Thirty Thousand
EMP2169,54,Male,Operations,Operations Executive,MBA,12,7,3,4,4,4,Yes,29,3,130234,No,Check Later,,Not Available
EMP2170,37,Male,HR,HR Executive,Bachelor's,10,3,2,5,3,3,No,5,10,86352,No,,999X,Thirty Thousand
EMP2171,57,female,Customer Support,Support Executive,Master's,13,4,4,2,3,4,No,29,8,119868,No,,999X,Not Available
EMP2172,45,Female,Marketing,SEO Specialist,Master's,23,12,6,3,4,4,No,27,9,182492,No,Pending,,45000
EMP2173,58,female,Customer Support,Support Executive,Bachelor's,2,2,0,4,2,5,No,25,10,45654,No,N/A,??,Not Available
EMP2174,32,female,Customer Support,Support Executive,Bachelor's,2,2,0,4,3,3,No,16,5,40861,No,Good,,Not Available
EMP2175,43,female,Finance,Financial Analyst,Bachelor's,16,9,4,5,4,4,No,16,9,126194,No,Pending,B202,
EMP2176,42,M,Customer Support,Support Executive,Master's,2,0,0,1,1,3,No,36,5,54657,Yes,N/A,A101,45000
EMP2177,41,Female,Customer Support,Support Executive,MBA,15,9,4,4,4,4,No,25,4,152839,No,N/A,??,45000
EMP2178,47,Male,Operations,Operations Executive,Master's,13,8,3,3,4,5,No,1,5,129004,No,N/A,A101,Not Available
EMP2179,51,Female,Finance,Accountant,Master's,11,2,1,3,1,3,No,5,0,104531,Yes,Good,A101,Thirty Thousand
EMP2180,26,Female,HR,Recruiter,Bachelor's,3,3,1,3,1,4,No,20,4,54956,No,,,Thirty Thousand
EMP2181,47,Female,Marketing,Digital Marketing Manager,Diploma,11,2,2,4,1,4,No,5,5,79853,No,Check Later,999X,Not Available
EMP2182,60,male,Finance,Accountant,Bachelor's,28,25,16,5,3,2,Yes,36,7,175965,Yes,,B202,
EMP2183,54,Female,Finance,Finance Manager,Bachelor's,16,8,1,3,3,3,No,29,3,115537,Yes,Pending,,Not Available
EMP2184,32,Female,IT,Software Engineer,Bachelor's,7,1,1,5,3,2,Yes,34,4,62084,No,Pending,A101,
EMP2185,27,Male,Finance,Finance Manager,Bachelor's,0,0,0,3,2,5,No,18,3,42541,No,N/A,B202,Thirty Thousand
EMP2186,30,Female,IT,Data Scientist,Bachelor's,4,2,1,2,4,4,Yes,2,6,60802,No,Good,999X,45000
EMP2187,37,Male,Marketing,Digital Marketing Manager,Bachelor's,8,7,4,1,3,2,Yes,16,9,73251,No,,B202,Not Available
EMP2188,46,M,Customer Support,Support Executive,Bachelor's,22,17,14,1,1,2,No,29,5,144627,Yes,,999X,45000
EMP2189,41,Male,Operations,Operations Executive,Bachelor's,19,13,4,3,3,3,Yes,33,3,135213,No,Good,,Thirty Thousand
EMP2190,48,Male,Operations,Operations Executive,,10,2,2,,3,3,No,16,,,No,Pending,A101,Thirty Thousand
EMP2191,22,Male,Marketing,SEO Specialist,MBA,0,0,0,4,3,1,No,35,3,34827,No,N/A,A101,
EMP2192,21,Female,Marketing,Digital Marketing Manager,MBA,0,0,0,4,2,3,Yes,17,7,45181,No,N/A,,Not Available
EMP2193,56,Female,Sales,Sales Executive,Master's,33,33,2,1,2,3,Yes,4,10,249495,Yes,,??,45000
EMP2194,46,Male,Customer Support,Support Executive,Diploma,9,0,0,2,4,2,No,4,2,60468,No,,??,45000
EMP2195,49,Male,Marketing,SEO Specialist,Master's,9,1,0,3,4,4,Yes,25,7,94136,No,,??,Thirty Thousand
EMP2196,41,Female,Finance,Financial Analyst,MBA,10,7,2,3,3,5,No,33,1,121609,No,,??,
EMP2197,31,Male,Operations,Operations Manager,Master's,5,0,0,2,3,4,No,14,5,75046,No,Check Later,999X,Thirty Thousand
EMP2198,60,Female,HR,HR Executive,Diploma,35,12,3,2,3,4,Yes,24,7,190607,Yes,,??,
EMP2199,31,Female,Operations,Operations Manager,,7,1,0,,3,3,Yes,11,,,Yes,,A101,Thirty Thousand
EMP2200,56,Female,IT,Data Analyst,MBA,11,6,3,5,3,3,No,25,5,122657,Yes,Check Later,999X,45000
EMP2201,59,Male,Operations,Operations Executive,Master's,22,15,11,2,4,3,No,28,8,176309,Yes,Pending,999X,45000
EMP2202,60,F,Sales,Sales Executive,Master's,26,20,17,3,3,4,Yes,7,9,209284,No,Check Later,A101,
EMP2203,55,Female,Customer Support,Support Executive,Bachelor's,5,2,1,3,3,5,Yes,36,9,62061,No,,B202,Thirty Thousand
EMP2204,54,Female,Marketing,Digital Marketing Manager,Bachelor's,0,0,0,4,3,4,No,10,1,34233,No,,999X,45000
EMP2205,44,Male,Customer Support,Support Executive,Diploma,5,0,0,3,4,5,No,36,10,55702,No,Check Later,999X,45000
EMP2206,42,Female,Marketing,SEO Specialist,Master's,17,14,3,2,4,4,No,31,0,147039,No,,A101,45000
EMP2207,25,Male,Operations,Operations Executive,Diploma,1,1,1,4,1,3,No,19,1,26588,No,,A101,Thirty Thousand
EMP2208,53,Female,HR,HR Executive,Bachelor's,8,0,0,3,3,3,No,18,4,72263,No,N/A,??,
EMP2209,56,F,HR,HR Executive,Bachelor's,23,20,0,3,3,2,No,6,5,151301,No,Check Later,??,45000
EMP2210,40,Female,Sales,Sales Executive,Bachelor's,14,6,1,3,3,1,No,28,0,100937,No,,,45000
EMP2211,39,Male,IT,Data Analyst,Diploma,7,7,7,3,3,4,No,7,6,449613,No,,??,45000
EMP2212,55,Male,Operations,Operations Executive,Master's,23,19,7,3,4,3,No,38,10,178121,No,Pending,,
EMP2213,37,Female,Marketing,SEO Specialist,Master's,15,7,0,2,3,3,No,12,3,131049,Yes,Check Later,B202,45000
EMP2214,54,Male,Operations,Operations Manager,Bachelor's,5,1,1,3,4,3,No,34,8,59371,No,Good,??,45000
EMP2215,29,Male,Sales,Sales Executive,Diploma,5,4,0,1,2,3,No,25,5,51345,Yes,Good,A101,45000
EMP2216,46,male,Finance,Finance Manager,Diploma,2,0,0,4,4,3,No,17,8,35433,Yes,,??,45000
EMP2217,22,Female,Finance,Accountant,MBA,0,0,0,2,4,3,Yes,33,0,38465,Yes,,A101,Thirty Thousand
EMP2218,29,Male,Sales,Business Development Executive,Bachelor's,1,0,0,1,3,3,Yes,23,3,35650,Yes,,??,Not Available
EMP2219,29,M,Marketing,Digital Marketing Manager,Bachelor's,0,0,0,4,3,4,No,9,1,32378,No,Pending,B202,Thirty Thousand
EMP2220,60,Male,Customer Support,Support Executive,Diploma,35,24,7,4,2,3,Yes,6,5,186003,Yes,,A101,Thirty Thousand
EMP2221,37,F,Sales,Sales Executive,Master's,9,0,0,5,4,4,No,2,3,100857,No,,A101,Thirty Thousand
EMP2222,21,Male,Marketing,Digital Marketing Manager,MBA,0,0,0,3,3,5,Yes,38,8,52216,No,Check Later,??,45000
EMP2223,45,M,HR,Recruiter,MBA,11,1,1,2,2,5,No,9,2,127849,No,,,
EMP2224,60,Female,Sales,Sales Executive,Master's,37,18,11,4,3,5,Yes,3,0,279114,No,Pending,A101,Not Available
EMP2225,45,female,Marketing,Marketing Executive,Diploma,10,3,3,4,3,3,No,16,10,76183,No,Check Later,??,
EMP2226,59,F,Sales,Business Development Executive,Diploma,11,9,2,2,2,1,No,25,10,69264,Yes,Good,B202,45000
EMP2227,55,Male,Sales,Business Development Executive,Diploma,6,0,0,5,1,3,Yes,24,0,56379,Yes,Check Later,,
EMP2228,23,F,Customer Support,Support Executive,Bachelor's,0,0,0,2,3,3,No,29,8,37400,No,Good,??,Thirty Thousand
EMP2229,57,Female,Customer Support,Support Executive,Diploma,35,28,9,5,3,5,Yes,40,8,188774,Yes,N/A,,Not Available
EMP2230,50,Female,Marketing,SEO Specialist,Bachelor's,19,5,3,5,4,4,Yes,26,4,134316,No,,B202,
EMP2231,58,Male,Marketing,Digital Marketing Manager,Bachelor's,30,16,4,4,4,2,No,38,1,190880,Yes,,A101,Not Available
EMP2232,54,Female,IT,Data Analyst,MBA,32,24,15,5,3,2,Yes,35,8,264695,Yes,Check Later,??,
EMP2233,32,Male,Sales,Business Development Executive,Master's,1,1,0,4,4,2,No,23,7,44268,No,,999X,45000
EMP2234,39,Female,Finance,Accountant,,8,3,2,,3,4,Yes,4,,,No,,,Thirty Thousand
EMP2235,57,Female,Sales,Business Development Executive,Master's,23,19,19,3,3,4,No,14,9,191551,Yes,Pending,,
EMP2236,37,male,Sales,Sales Executive,Diploma,8,2,1,1,2,5,No,39,9,66543,Yes,Good,,Thirty Thousand
EMP2237,30,female,Marketing,Marketing Executive,Master's,6,6,1,3,3,5,No,7,5,86771,No,Good,999X,
EMP2238,32,Female,Sales,Sales Executive,Bachelor's,8,2,1,4,3,3,No,8,6,75237,No,N/A,B202,Not Available
EMP2239,36,Male,Operations,Operations Manager,Master's,9,1,0,3,1,3,No,19,5,97566,No,Good,??,
EMP2240,44,Male,Sales,Business Development Executive,Bachelor's,1,1,0,3,3,3,No,2,4,36353,No,,A101,45000
EMP2241,39,Male,Operations,Operations Executive,PhD,5,3,0,4,4,3,No,1,3,85449,No,,??,
EMP2242,28,Male,Customer Support,Support Executive,Bachelor's,6,0,0,5,3,5,Yes,38,6,69986,No,Check Later,B202,Thirty Thousand
EMP2243,51,Male,Finance,Accountant,Bachelor's,2,2,1,1,3,3,No,13,3,45396,No,Pending,A101,45000
EMP2244,41,Male,Marketing,SEO Specialist,MBA,10,4,4,3,4,4,Yes,24,9,117122,No,Check Later,B202,Thirty Thousand
EMP2245,37,F,Sales,Business Development Executive,Diploma,14,12,8,2,4,3,Yes,32,9,93689,Yes,Check Later,??,
EMP2246,43,Female,Operations,Operations Executive,Master's,5,0,0,4,2,1,No,30,9,63945,No,Check Later,B202,Not Available
EMP2247,57,Male,Operations,Operations Manager,,2,0,0,,3,2,No,6,,,Yes,Pending,,
EMP2248,36,Female,Customer Support,Support Executive,MBA,7,2,1,4,3,3,No,38,4,89963,No,N/A,??,
EMP2249,26,Male,Operations,Operations Manager,,2,0,0,,3,4,No,33,,,Yes,Check Later,,45000
EMP2250,28,Female,HR,Recruiter,PhD,6,3,2,2,2,3,Yes,23,5,94951,Yes,N/A,999X,Thirty Thousand
EMP2251,45,Female,IT,Data Analyst,Diploma,12,5,0,5,3,4,Yes,10,3,88075,No,Pending,A101,
EMP2252,38,Female,Finance,Financial Analyst,MBA,9,9,8,1,4,4,Yes,15,2,115582,Yes,Good,B202,45000
EMP2253,45,Female,Customer Support,Support Executive,Master's,5,5,4,3,3,3,No,23,10,65564,No,,999X,Thirty Thousand
EMP2254,32,F,Customer Support,Support Executive,Master's,8,2,0,1,4,4,No,36,5,92739,No,,??,
EMP2255,35,M,Sales,Business Development Executive,Diploma,1,0,0,3,4,3,Yes,1,0,34003,No,Good,B202,
EMP2256,46,Female,HR,Recruiter,Master's,17,6,1,3,4,4,No,8,1,149948,No,N/A,??,45000
EMP2257,46,Female,Sales,Business Development Executive,PhD,6,0,0,3,2,4,No,3,6,106844,No,,,
EMP2258,52,Female,Sales,Business Development Executive,MBA,14,14,12,2,4,5,No,14,3,149093,No,,B202,Thirty Thousand
EMP2259,30,Male,Marketing,Marketing Executive,Bachelor's,1,0,0,3,1,3,No,17,4,34821,No,,A101,Thirty Thousand
EMP2260,36,Female,Marketing,Marketing Executive,Diploma,1,0,0,4,3,3,No,34,10,28247,No,N/A,B202,45000
EMP2261,27,Male,Marketing,Digital Marketing Manager,Bachelor's,3,3,3,4,3,2,No,6,9,45087,No,Check Later,,Not Available
EMP2262,37,Female,HR,Recruiter,MBA,8,7,0,3,3,3,Yes,5,0,99102,No,Pending,999X,Thirty Thousand
EMP2263,43,Female,Sales,Business Development Executive,Master's,1,1,0,4,4,4,Yes,40,1,50427,No,,,Thirty Thousand
EMP2264,46,Male,IT,System Administrator,Bachelor's,7,7,7,2,4,5,Yes,29,3,77422,Yes,N/A,,Not Available
EMP2265,41,F,Finance,Finance Manager,Diploma,19,5,2,3,1,3,No,35,7,113655,Yes,Good,A101,
EMP2266,42,M,Marketing,Digital Marketing Manager,Bachelor's,1,1,0,2,3,2,No,18,9,38323,No,Good,B202,Not Available
EMP2267,27,male,Marketing,Digital Marketing Manager,Bachelor's,2,1,1,2,3,3,No,40,3,44609,Yes,Pending,A101,
EMP2268,34,Female,Customer Support,Support Executive,,9,1,1,,3,3,Yes,30,,,Yes,Check Later,A101,
EMP2269,35,M,Sales,Sales Manager,Master's,6,2,2,3,4,3,No,15,2,79548,No,Good,,Not Available
EMP2270,27,Male,Sales,Business Development Executive,Bachelor's,5,3,2,4,3,3,No,15,4,446791,No,Pending,,Not Available
EMP2271,29,female,HR,Recruiter,Bachelor's,5,3,0,5,4,4,No,16,2,62354,No,Good,A101,
EMP2272,28,Male,HR,Recruiter,,1,1,1,,2,1,No,33,,,Yes,Check Later,999X,45000
EMP2273,43,female,Marketing,Digital Marketing Manager,PhD,4,0,0,4,3,3,No,10,4,78516,No,,??,Thirty Thousand
EMP2274,49,Male,Sales,Business Development Executive,Bachelor's,10,9,9,5,3,4,Yes,19,6,91069,No,,A101,
EMP2275,38,M,IT,Data Analyst,Bachelor's,0,0,0,4,2,3,Yes,37,10,34774,Yes,,,45000
EMP2276,51,F,Finance,Financial Analyst,Bachelor's,1,1,1,3,3,4,Yes,3,7,45238,No,,,
EMP2277,50,Male,Sales,Business Development Executive,Master's,23,3,0,3,4,4,No,36,4,187108,No,,??,45000
EMP2278,59,Female,Customer Support,Support Executive,Master's,0,0,0,1,4,4,Yes,4,7,37194,No,Good,999X,
EMP2279,55,F,Sales,Business Development Executive,Master's,18,10,4,3,3,3,No,11,2,155537,Yes,Check Later,B202,Thirty Thousand
EMP2280,38,Female,Operations,Operations Manager,Bachelor's,1,1,1,4,3,3,No,33,6,37091,No,,999X,Not Available
EMP2281,59,M,HR,Recruiter,,20,19,19,,1,4,Yes,28,,,Yes,,??,45000
EMP2282,37,Female,Customer Support,Support Executive,Diploma,3,0,0,2,2,4,No,32,6,43630,Yes,Pending,,45000
EMP2283,34,Female,Finance,Financial Analyst,Master's,12,2,1,4,3,3,Yes,16,1,108721,No,,A101,45000
EMP2284,51,Male,Marketing,SEO Specialist,,22,20,3,,1,2,No,9,,,No,Pending,A101,
EMP2285,44,Male,Customer Support,Support Executive,Master's,20,8,7,3,4,2,No,11,5,156302,No,Good,,45000
EMP2286,55,male,Sales,Sales Executive,MBA,23,8,4,4,3,2,Yes,6,9,199830,Yes,Check Later,B202,
EMP2287,54,Female,Marketing,SEO Specialist,MBA,3,0,0,3,4,3,No,27,2,68180,No,N/A,B202,45000
EMP2288,23,Female,Sales,Sales Executive,Bachelor's,0,0,0,2,3,2,No,12,3,29406,No,Good,999X,Thirty Thousand
EMP2289,57,Female,Marketing,Digital Marketing Manager,Bachelor's,11,10,4,3,4,3,No,22,6,86891,No,,A101,
EMP2290,60,Female,Finance,Finance Manager,Diploma,21,16,11,4,3,4,No,40,2,123377,No,N/A,??,Thirty Thousand
EMP2291,46,M,HR,Recruiter,Master's,19,11,9,5,3,3,Yes,37,0,154836,Yes,Check Later,B202,45000
EMP2292,43,F,Finance,Financial Analyst,MBA,17,12,2,1,4,4,No,21,5,173076,No,Pending,A101,
EMP2293,59,Female,Operations,Operations Executive,Bachelor's,0,0,0,3,3,4,Yes,33,2,32580,No,Good,,
EMP2294,35,female,IT,Data Scientist,Bachelor's,13,7,4,3,1,3,Yes,17,10,107200,No,Check Later,A101,
EMP2295,24,male,HR,HR Executive,MBA,1,1,1,3,3,4,Yes,29,9,58566,No,,A101,45000
EMP2296,49,Female,Finance,Finance Manager,,0,0,0,,4,4,Yes,40,,,Yes,N/A,999X,
EMP2297,42,F,Operations,Operations Executive,Bachelor's,13,1,1,3,4,3,No,10,9,105346,No,,,45000
EMP2298,45,Male,IT,Software Engineer,Master's,3,0,0,5,3,3,Yes,18,2,52173,No,,A101,Not Available
EMP2299,33,Male,Operations,Operations Manager,Bachelor's,4,2,1,4,3,3,No,13,5,49269,No,Good,999X,Not Available
EMP2300,38,female,Sales,Sales Executive,Diploma,10,0,0,3,4,5,No,27,10,79550,No,,??,Thirty Thousand
EMP2301,53,Female,Sales,Sales Manager,MBA,23,0,0,3,1,4,No,10,3,209293,No,Pending,,45000
EMP2302,36,female,Marketing,SEO Specialist,MBA,11,11,1,3,3,2,No,32,3,114015,No,,A101,45000
EMP2303,22,M,HR,Recruiter,Master's,0,0,0,3,2,4,Yes,3,9,39083,No,Check Later,,45000
EMP2304,55,Male,Sales,Business Development Executive,Diploma,30,5,0,5,3,3,No,22,9,158235,No,,999X,45000
EMP2305,54,M,Customer Support,Support Executive,MBA,12,8,6,5,3,3,No,27,10,128567,Yes,,,Not Available
EMP2306,50,Female,Operations,Operations Executive,Bachelor's,15,6,1,3,2,4,Yes,3,1,120325,No,N/A,B202,Thirty Thousand
EMP2307,33,Female,HR,HR Executive,Bachelor's,7,4,0,3,2,3,No,33,3,69985,Yes,N/A,,Thirty Thousand
EMP2308,33,Female,Customer Support,Support Executive,Bachelor's,7,2,1,5,3,4,No,2,10,74925,Yes,Pending,999X,
EMP2309,38,M,Sales,Sales Executive,Diploma,1,1,1,3,2,4,Yes,11,3,36134,No,Check Later,A101,45000
EMP2310,52,Male,Marketing,SEO Specialist,Master's,15,1,1,4,2,4,Yes,10,10,137468,No,,,Not Available
EMP2311,52,Female,Finance,Accountant,Master's,5,0,0,2,4,2,Yes,39,6,60939,Yes,Pending,999X,Not Available
EMP2312,55,Female,Marketing,Marketing Executive,Bachelor's,0,0,0,4,3,4,No,33,4,36083,No,,B202,Not Available
EMP2313,59,male,Customer Support,Support Executive,Bachelor's,10,1,0,3,3,5,No,7,7,90061,No,Check Later,??,45000
EMP25007,Unknown,Unknown,Unknown,Unknown,Bachelor's,18,0,0,5,4,2,No,15,6,125934,No,Check Later,B202,45000
EMP2315,49,Male,Sales,Sales Executive,Diploma,2,2,0,4,2,3,No,26,9,34472,No,N/A,??,
EMP2316,36,Male,Customer Support,Support Executive,Master's,10,5,3,2,3,3,No,11,8,102963,No,,,
EMP2317,30,Female,IT,Software Engineer,MBA,4,4,0,4,3,4,No,38,7,78375,No,,,45000
EMP2318,50,female,IT,Data Analyst,Diploma,16,7,3,5,4,4,No,27,8,101843,No,Pending,B202,Not Available
EMP2319,45,Male,Operations,Operations Manager,Diploma,21,2,1,3,4,2,No,39,0,121239,No,Pending,,
EMP2320,59,Male,HR,HR Executive,Master's,27,25,5,2,4,5,No,7,9,213809,Yes,Good,??,Thirty Thousand
EMP2321,40,F,Operations,Operations Manager,MBA,10,8,2,1,4,2,No,1,2,114557,No,N/A,999X,
EMP2322,25,Male,Sales,Sales Manager,Bachelor's,2,1,0,3,2,4,No,10,4,389970,No,,999X,45000
EMP2323,21,F,IT,Data Scientist,Bachelor's,0,0,0,3,1,3,No,21,8,29438,No,Check Later,??,
EMP2324,50,Female,Customer Support,Support Executive,Master's,19,4,2,4,3,3,Yes,15,7,451354,No,Check Later,??,Not Available
EMP2325,23,female,Finance,Finance Manager,Bachelor's,1,0,0,2,2,2,Yes,30,9,36632,Yes,N/A,??,
EMP2326,34,Male,IT,Data Scientist,Diploma,10,7,2,5,3,2,No,30,6,473207,No,,,Thirty Thousand
EMP2327,50,Male,Customer Support,Support Executive,Master's,9,2,2,3,3,4,Yes,8,1,96153,Yes,Good,B202,Thirty Thousand
EMP2328,24,male,Finance,Accountant,Master's,1,1,1,2,1,3,No,24,10,42116,Yes,,B202,
EMP2329,38,female,Operations,Operations Executive,Master's,11,1,0,3,4,2,No,19,5,104525,No,Pending,B202,Not Available
EMP2330,57,male,Operations,Operations Manager,Master's,29,20,17,3,2,2,Yes,3,3,218704,Yes,Pending,A101,Not Available
EMP2331,45,Male,HR,Recruiter,Master's,9,0,0,2,3,2,Yes,15,4,89303,No,,B202,Thirty Thousand
EMP2332,21,male,Customer Support,Support Executive,Bachelor's,0,0,0,3,3,4,Yes,36,4,33313,No,Pending,A101,Thirty Thousand
EMP2333,35,male,IT,System Administrator,Bachelor's,9,1,1,2,3,4,Yes,6,3,84223,No,,A101,
EMP2334,29,Female,Marketing,SEO Specialist,Diploma,2,0,0,4,3,2,No,18,3,31163,No,,999X,45000
EMP2335,35,male,Operations,Operations Executive,Diploma,0,0,0,4,1,3,No,38,3,29186,No,Check Later,A101,Not Available
EMP2336,44,female,Operations,Operations Executive,,9,8,1,,3,2,No,19,,,Yes,,??,45000
EMP2337,24,Female,HR,HR Executive,MBA,1,0,0,4,4,5,No,30,1,62782,No,N/A,999X,45000
EMP2338,32,Male,Finance,Finance Manager,PhD,0,0,0,4,4,5,No,13,0,59614,No,,999X,Thirty Thousand
EMP2339,57,Female,HR,Recruiter,Master's,29,15,2,2,3,4,No,39,1,228321,No,Pending,??,
EMP2340,57,Male,IT,Data Scientist,Bachelor's,6,6,1,5,3,5,No,12,6,73938,No,,A101,
EMP2341,26,Female,Customer Support,Support Executive,Diploma,3,3,3,5,3,4,No,34,0,41488,No,Good,,Thirty Thousand
EMP2342,59,Female,Sales,Business Development Executive,MBA,26,14,6,2,4,4,Yes,12,5,235356,Yes,Good,,45000
EMP2343,44,Male,Sales,Business Development Executive,Master's,8,5,2,2,2,3,Yes,24,3,88712,Yes,,999X,Not Available
EMP2344,31,Male,Customer Support,Support Executive,Master's,5,0,0,2,3,3,Yes,4,1,74088,No,N/A,A101,45000
EMP2345,33,Male,Finance,Accountant,Master's,1,0,0,2,4,3,Yes,36,2,41450,Yes,Check Later,A101,Not Available
EMP2346,54,female,Operations,Operations Manager,Master's,0,0,0,4,3,3,No,14,6,42771,Yes,Check Later,B202,45000
EMP2347,45,F,Finance,Accountant,MBA,8,4,0,3,2,4,Yes,17,5,104588,No,,A101,Thirty Thousand
EMP2348,27,Male,Operations,Operations Manager,Diploma,3,2,2,4,3,2,No,3,5,35370,No,,,45000
EMP2349,24,F,Operations,Operations Executive,Master's,0,0,0,4,2,3,No,38,7,39287,Yes,,B202,Not Available
EMP2350,28,Female,Sales,Business Development Executive,MBA,2,0,0,4,3,3,No,23,7,55510,No,Good,B202,Thirty Thousand
EMP2351,40,Male,Finance,Accountant,Bachelor's,3,3,1,4,3,3,No,13,5,48213,No,Pending,,
EMP2352,49,Male,HR,Recruiter,Master's,27,5,3,1,4,3,Yes,9,0,205764,No,Pending,,Thirty Thousand
EMP2353,30,Female,Operations,Operations Manager,Bachelor's,7,5,2,3,3,5,No,21,9,73417,No,Check Later,B202,Thirty Thousand
EMP2354,54,female,Marketing,SEO Specialist,PhD,3,2,2,4,2,4,Yes,8,6,77990,No,N/A,B202,Not Available
